plot,size,train_continent,test_continent,test_meta,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot4,1b,america,africa,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,997,2.715962650306771,2.75298695074386,15.119157530349014,15.689425505460946,-0.03702430043708915,-0.04078478173675841,-0.033359024556143695,-0.570267975111932,-0.63256161890896,-0.5106318033631986,0.0,ok
plot4,1b,america,america,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,999,2.1987982210768426,2.1222367351712124,9.01417394310906,8.349792891744078,0.07656148590563028,0.07314261733211472,0.07997152333143104,0.6643810513649822,0.6288548006035752,0.7004104338303392,0.0,ok
plot4,1b,america,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,999,2.1972414215084575,2.2350019602241873,9.000151598826918,9.346500173414382,-0.03776053871572982,-0.0400794482831341,-0.03540542592753879,-0.3463485745874646,-0.3705571161374574,-0.32326639532853235,0.0,ok
plot4,1b,america,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,999,2.5732345161949297,2.474022546984866,13.108154483387722,11.870098976784895,0.0992119692100637,0.09410251948553014,0.10406160934708597,1.2380555066028265,1.1665134842466063,1.311427161023353,0.0,ok
plot4,1b,america,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,999,2.5718618668975437,2.602996435512757,13.090173927667857,13.504141761133319,-0.031134568615213354,-0.034399024236851594,-0.027862503236042693,-0.4139678334654615,-0.45965972874839134,-0.3701358066804907,0.0,ok
plot4,1b,america,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,1000,2.6633997500283395,2.571620841220485,14.344975622056152,13.087019239829784,0.09177890880785444,0.08658991249767492,0.09710417151231053,1.257956382226368,1.1765162583428663,1.3391772182031507,0.0,ok
plot4,1b,america,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,1000,2.6611874618269225,2.6858950375820108,14.313275479592393,14.671326894420718,-0.024707575755088307,-0.02850094026694496,-0.021028657799433605,-0.35805141482832425,-0.41397276941847055,-0.30513090620710537,0.0,ok
plot4,1b,asia,africa,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,999,2.7314227777088154,2.6208623192324367,15.35471783628769,13.747573272068987,0.11056045847637863,0.10466195888361743,0.11654516791574408,1.6071445642187037,1.5100100271127759,1.7075761411759112,0.0,ok
plot4,1b,asia,africa,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,999,2.747075118923107,2.7515136136505594,15.596945891814626,15.666326713223302,-0.00443849472745228,-0.008617397161899154,-0.00048455887209281393,-0.06938082140867685,-0.13332512496757296,-0.007627831728227276,0.027,ok
plot4,1b,asia,america,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.74864670912404,2.6694701444116657,15.621477170652257,14.432320121061359,0.07917656471237411,0.07374495735206386,0.08434957557081202,1.1891570495908983,1.1031743860361376,1.277127947308027,0.0,ok
plot4,1b,asia,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.7567277152267216,2.757809865421555,15.748225861722757,15.765277031706779,-0.0010821501948332646,-0.005212972282750692,0.0030771887383322367,-0.017051169984021897,-0.0810604034984367,0.048475594922277834,0.581,ok
plot4,1b,asia,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.108846472877854,2.0194829162723766,8.238732200142687,7.534427996113513,0.08936355660547735,0.08554095797914381,0.09328576324059297,0.7043042040291736,0.6669054320707696,0.7440376045587609,0.0,ok
plot4,1b,asia,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.115609483604183,2.139395520182008,8.294639672709298,8.494301442891963,-0.023786036577825076,-0.026539458509154734,-0.020919665724682183,-0.19966177018266507,-0.22281492621090596,-0.1757403326248193,0.0,ok
plot4,1b,asia,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.881152603572786,2.795896142073131,17.834817812159592,16.377298565346152,0.08525646149965516,0.07914444662286625,0.09143065736984314,1.4575192468134404,1.3435474444468116,1.5730557344627498,0.0,ok
plot4,1b,asia,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/asia_without_metadata_1b,/scratch/amukher6/metacul/models/asia_with_metadata_1b,1000,2.8894944817327457,2.889192739973205,17.984215953554614,17.978790183220738,0.00030174175954078564,-0.004189427948248658,0.005210262079690925,0.00542577033387559,-0.07489390040406087,0.09384275117527607,0.876,ok
