row_key,track,label,group,metric_key,metric_type,delta,ci_low,ci_high,n,plus_value,minus_value,source_plus,source_minus,rescore_alpha,rescore_beta
ministral3_3b,base,Ministral-3-3B Base,Ministral family,globalmmlu_cs,accuracy_pp_gain,0.0,-1.3888888888888888,1.5151515151515151,792,39.64646464646464,39.64646464646464,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,base,Ministral-3-3B Base,Ministral family,normad,accuracy_pp_gain,-2.0508925180402584,-3.0782377516141284,-1.1384352449677173,2633,49.145461450816555,51.196353968856826,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,base,Ministral-3-3B Base,Ministral family,blend,accuracy_pp_gain,-0.5089058524173028,-3.0534351145038165,2.2900763358778624,393,27.480916030534353,27.989821882951656,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,base,Ministral-3-3B Base,Ministral family,worldvaluebench,wvb_emd_gain,-0.03640832190214904,-0.057573201540621136,-0.015522405306524895,333,0.3627876848041457,0.32637936290199665,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,geomlama,accuracy_pp_gain,-12.666666666666668,-18.0,-7.333333333333333,150,22.0,34.66666666666667,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,globalopinionqa,accuracy_pp_gain,0.07129761662253005,-0.25539824811570583,0.387044204522306,9818,17.783662660419637,17.712365043797107,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,globalmmlu_cs,accuracy_pp_gain,-2.6515151515151514,-3.9141414141414144,-1.2626262626262625,792,36.994949494949495,39.64646464646464,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,normad,accuracy_pp_gain,-4.177744018230156,-5.127231295100645,-3.304215723509305,2633,40.182301557159136,44.36004557538929,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,blend,accuracy_pp_gain,-0.7633587786259541,-2.5445292620865136,0.7633587786259541,393,19.84732824427481,20.610687022900763,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,chat,Ministral-3-3B Inst.,Ministral family,worldvaluebench,wvb_emd_gain,-0.015146319158664823,-0.02556333105646625,-0.004021633324382401,333,0.31517680231672,0.3000304831580552,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
